2015-12-12, 21:28:35, 90000000, 92500000, 78125.00, 5120, -0.83, -1.45, -3.15, -2.28, -1.60, -1.90, -2.51, -1.58, 0.70, 0.55, -1.37, -2.09, 0.16, 4.44, 5.47, 2.36, 0.02, 0.02, 5.11, 6.67, 2.44, -1.06, 1.21, 3.41, 3.59, 1.28, -0.27, 0.51, 3.03, 11.37, 6.77, -0.34, -0.34
2015-12-12, 21:28:35, 92500000, 95000000, 78125.00, 5120, 6.94, 8.78, 8.91, 8.66, 8.93, 7.39, 9.66, 9.62, 8.41, 7.26, 6.29, 5.53, 5.13, 5.76, 6.05, 6.05, 7.36, 7.36, 8.90, 11.65, 20.29, 18.92, 10.25, 9.58, 9.02, 8.57, 7.29, 5.56, 4.90, 5.46, 7.41, 8.11, 8.11
2015-12-12, 21:28:35, 95000000, 97500000, 78125.00, 5120, -9.29, -8.60, -7.08, -5.31, -2.65, 2.48, 13.34, 12.25, 0.84, -2.76, -4.54, -5.16, -5.62, -6.12, -6.22, -6.24, -5.73, -5.73, -6.99, -7.03, -5.85, -1.84, 1.20, 1.03, 1.79, 1.11, -1.76, -5.30, -7.91, -8.85, -9.53, -9.91, -9.91
2015-12-12, 21:28:35, 97500000, 100000000, 78125.00, 5120, -15.17, -16.96, -17.44, -17.04, -15.75, -13.29, -11.14, -6.60, -4.93, -8.85, -8.70, -7.97, -7.32, -7.12, -6.87, -7.27, -8.03, -8.03, -8.58, -9.22, -9.21, -10.89, -14.67, -14.28, -12.75, -11.93, -11.08, -10.87, -10.53, -10.83, -10.99, -12.51, -12.51
2015-12-12, 21:28:35, 100000000, 102500000, 78125.00, 5120, 6.74, 7.51, 8.14, 7.99, 7.53, 6.99, 7.99, 8.52, 8.48, 6.89, 7.00, 6.74, 3.84, 3.81, 3.98, 4.97, 7.15, 7.15, 12.33, 21.30, 18.75, 10.54, 9.46, 8.32, 7.72, 6.72, 6.60, 5.60, 4.37, 3.91, 4.17, 7.58, 7.58
2015-12-12, 21:28:35, 102500000, 105000000, 78125.00, 5120, -3.15, 2.98, -4.97, -10.34, -13.87, -13.17, -13.92, -12.18, -11.64, -12.68, -12.43, -12.85, -12.92, -13.56, -14.07, -5.39, -5.61, -5.61, -5.76, -10.60, -9.43, -8.27, -7.46, -8.65, -13.27, -14.82, -16.78, -14.16, -6.10, -13.01, -14.74, -11.74, -11.74
2015-12-12, 21:28:35, 105000000, 107500000, 78125.00, 5120, 6.17, 16.54, 7.40, -1.69, -5.24, -6.79, -7.51, -9.89, -10.88, -11.49, -12.07, -11.46, -12.06, -11.61, -9.84, -7.88, 0.84, 0.84, -7.39, -9.38, -11.73, -9.69, -10.17, -12.52, -12.30, -11.50, -9.12, -7.32, -9.22, -7.78, -5.44, -0.97, -0.97
2015-12-12, 21:28:35, 107500000, 110000000, 78125.00, 5120, -19.97, -19.59, -18.10, -16.55, -15.50, -14.45, -14.45, -14.69, -14.76, -14.96, -15.20, -15.01, -14.76, -10.15, -13.93, -14.75, -14.97, -14.97, -15.51, -15.48, -15.84, -16.05, -15.97, -15.81, -15.76, -15.67, -15.76, -16.27, -16.97, -17.61, -19.14, -20.38, -20.38
